recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
4,227,56379,677845,3376913282036,3376913959881,10.10.4.2,10.10.1.2,1,64,34004,5020,6,52049,52049
4,229,54309,938370,3376935325268,3376936263638,10.10.4.2,10.10.1.2,1,64,34004,5020,6,52724,52724
4,231,52239,720879,3376957272882,3376957993761,10.10.4.2,10.10.1.2,1,64,34004,5020,6,53399,53399
4,233,50425,839975,3376979280750,3376980120725,10.10.4.2,10.10.1.2,1,64,34004,5020,6,54074,54074
4,235,48355,897108,3377000990232,3377001887340,10.10.4.2,10.10.1.2,1,64,34004,5020,6,54749,54749
4,237,46285,863960,3377023330999,3377024194959,10.10.4.2,10.10.1.2,1,64,34004,5020,6,55424,55424
4,239,44215,734804,3377045195564,3377045930368,10.10.4.2,10.10.1.2,1,64,34004,5020,6,56099,56099
4,241,42145,877785,3377066902774,3377067780559,10.10.4.2,10.10.1.2,1,64,34004,5020,6,56774,56774
4,243,40075,934209,3377088739083,3377089673292,10.10.4.2,10.10.1.2,1,64,34004,5020,6,57449,57449
4,245,38005,995273,3377110787215,3377111782488,10.10.4.2,10.10.1.2,1,64,34004,5020,6,58124,58124
4,247,35935,738366,3377132850047,3377133588413,10.10.4.2,10.10.1.2,1,64,34004,5020,6,58799,58799
4,249,33865,743269,3377154723313,3377155466582,10.10.4.2,10.10.1.2,1,64,34004,5020,6,59474,59474
4,251,50180,373130,3377176777599,3377177150729,10.10.4.2,10.10.1.2,1,64,34004,5020,6,60186,60186
4,253,64539,839490,3377198563523,3377199403013,10.10.4.2,10.10.1.2,1,64,34004,5020,6,60869,60869
4,255,15575,355193,3377220520618,3377220875811,10.10.4.2,10.10.1.2,1,64,34004,5020,6,61581,61581
4,257,29934,673224,3377242623230,3377243296454,10.10.4.2,10.10.1.2,1,64,34004,5020,6,62264,62264
4,259,23727,427220,3377264750301,3377265177521,10.10.4.2,10.10.1.2,1,64,34004,5020,6,62977,62977
4,261,60608,837906,3377286367864,3377287205770,10.10.4.2,10.10.1.2,1,64,34004,5020,6,63659,63659
4,263,54401,441062,3377308181700,3377308622762,10.10.4.2,10.10.1.2,1,64,34004,5020,6,64372,64372
4,265,21610,438776,3377330480812,3377330919588,10.10.4.2,10.10.1.2,1,64,34004,5020,6,65092,65092
4,267,54354,345934,3377352109094,3377352455028,10.10.4.2,10.10.1.2,1,64,34004,5020,6,276,276
4,269,60514,468448,3377375310237,3377375778685,10.10.4.2,10.10.1.2,1,64,34004,5020,6,1003,1003
4,271,27723,416640,3377397165360,3377397582000,10.10.4.2,10.10.1.2,1,64,34004,5020,6,1723,1723
4,273,60467,557492,3377418736184,3377419293676,10.10.4.2,10.10.1.2,1,64,34004,5020,6,2443,2443
4,275,27676,527208,3377440485802,3377441013010,10.10.4.2,10.10.1.2,1,64,34004,5020,6,3163,3163
4,277,25606,787203,3377460990033,3377461777236,10.10.4.2,10.10.1.2,1,64,34004,5020,6,3838,3838
4,279,23792,502812,3377482023290,3377482526102,10.10.4.2,10.10.1.2,1,64,34004,5020,6,4513,4513
4,281,56536,590350,3377503823149,3377504413499,10.10.4.2,10.10.1.2,1,64,34004,5020,6,5233,5233
4,283,23745,723835,3377526644629,3377527368464,10.10.4.2,10.10.1.2,1,64,34004,5020,6,5953,5953
4,285,56489,666961,3377548471008,3377549137969,10.10.4.2,10.10.1.2,1,64,34004,5020,6,6673,6673
4,287,23698,684535,3377571183174,3377571867709,10.10.4.2,10.10.1.2,1,64,34004,5020,6,7393,7393
